/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/821_812.mp4,253,98,155,155,304,167
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/998_561.mp4,489,142,223,223,531,201
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/738_804.mp4,356,142,267,268,637,192
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/480_389.mp4,409,142,267,267,489,192
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/089_065.mp4,527,93,268,267,563,142
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/581_697.mp4,707,194,463,463,932,297
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/031_163.mp4,531,98,186,186,631,150
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/741_731.mp4,225,96,129,129,268,128
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/238_282.mp4,175,86,90,90,212,105
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/640_638.mp4,409,142,268,268,557,217
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/441_439.mp4,191,19,268,267,266,68
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/432_357.mp4,236,98,155,155,268,139
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/495_512.mp4,201,81,155,155,253,125
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/476_400.mp4,201,118,223,223,270,160
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/201_203.mp4,235,92,129,129,282,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/364_440.mp4,339,81,155,155,408,139
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/687_615.mp4,551,160,186,186,580,184
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/415_484.mp4,270,110,129,129,318,140
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/222_168.mp4,239,92,129,129,259,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/368_378.mp4,171,112,268,267,266,142
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/475_265.mp4,375,119,385,385,526,247
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/311_387.mp4,428,139,186,186,489,180
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/133_148.mp4,239,82,129,129,282,104
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/832_762.mp4,215,116,90,90,262,155
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/310_196.mp4,510,139,186,186,545,167
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/255_214.mp4,527,142,268,268,588,217
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/522_337.mp4,114,96,75,75,384,153
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/199_181.mp4,569,196,129,129,597,239
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/061_080.mp4,265,96,89,90,285,106
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/703_604.mp4,489,118,223,223,551,160
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/315_322.mp4,216,43,223,223,262,98
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/567_606.mp4,204,105,75,75,239,122
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/282_238.mp4,374,76,90,90,395,96
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/178_598.mp4,418,130,75,75,446,170
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/554_572.mp4,613,118,186,186,648,167
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/933_925.mp4,538,142,223,223,572,201
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/772_708.mp4,379,112,268,267,439,192
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/972_718.mp4,1017,204,385,386,1061,247
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/668_664.mp4,236,116,186,186,270,133
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/290_240.mp4,247,68,107,107,275,96
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/569_921.mp4,632,333,385,386,1039,540
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/966_988.mp4,163,92,107,107,187,106
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/209_016.mp4,593,36,107,108,613,96
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/576_155.mp4,494,116,186,186,580,153
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/514_443.mp4,126,136,90,90,135,136
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/773_652.mp4,461,119,386,386,633,206
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/960_999.mp4,489,118,186,186,545,202
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/684_717.mp4,760,204,386,386,854,290
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/720_672.mp4,201,47,186,186,283,98
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/633_529.mp4,527,142,321,321,646,171
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/103_082.mp4,282,92,108,107,366,128
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/797_844.mp4,339,110,129,129,354,128
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/080_061.mp4,165,86,90,90,205,106
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/538_493.mp4,354,96,129,129,390,128
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/479_706.mp4,656,295,555,555,707,297
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/245_157.mp4,255,86,89,90,278,113
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/414_385.mp4,633,241,385,385,740,348
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/563_537.mp4,236,116,155,155,270,167
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/795_907.mp4,572,139,186,186,614,184
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/645_688.mp4,735,134,321,321,884,241
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/116_091.mp4,259,53,129,129,294,92
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/107_109.mp4,145,68,108,107,165,86
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/316_369.mp4,259,96,129,129,294,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/005_010.mp4,259,76,108,107,315,96
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/420_257.mp4,411,149,63,62,429,164
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/250_461.mp4,469,139,186,186,562,253
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/906_847.mp4,740,206,321,321,854,320
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/123_119.mp4,247,68,108,107,270,128
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/132_007.mp4,215,136,108,107,285,176
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/778_798.mp4,384,134,321,321,498,171
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/740_796.mp4,820,167,223,223,923,242
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/233_995.mp4,259,187,108,108,903,236
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/376_381.mp4,741,82,129,129,796,128
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/806_781.mp4,167,82,155,155,182,110
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/141_161.mp4,474,44,129,129,509,68
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/295_099.mp4,399,194,463,463,632,290
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/544_532.mp4,662,142,223,223,716,201
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/147_055.mp4,201,110,155,155,239,139
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/244_822.mp4,414,192,223,223,469,266
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/463_464.mp4,211,92,107,107,245,136
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/947_951.mp4,531,116,186,186,551,180
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/807_273.mp4,82,231,268,268,200,290
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/699_734.mp4,211,104,108,107,275,136
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/307_365.mp4,175,80,107,107,259,106
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/010_005.mp4,253,92,129,129,282,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/401_395.mp4,464,118,223,223,531,180
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/421_423.mp4,247,92,107,107,265,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/009_027.mp4,201,139,185,186,253,184
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/664_668.mp4,737,116,186,186,786,133
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/162_330.mp4,438,142,268,268,538,217
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/822_244.mp4,884,201,268,267,935,242
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/466_428.mp4,526,241,321,321,562,241
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/044_945.mp4,438,201,268,268,557,291
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/051_332.mp4,510,133,186,186,545,167
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/901_902.mp4,588,142,223,223,662,201
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/160_928.mp4,557,171,268,268,617,201
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/354_362.mp4,439,139,223,223,563,167
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/591_605.mp4,489,118,186,186,572,167
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/057_070.mp4,239,82,129,129,306,140
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/932_384.mp4,349,112,268,268,379,217
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/604_703.mp4,262,118,186,186,304,184
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/122_144.mp4,277,204,385,386,419,277
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/339_392.mp4,191,139,223,223,242,160
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/683_607.mp4,603,233,555,555,759,297
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/231_663.mp4,469,113,75,75,494,129
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/131_518.mp4,211,139,129,129,255,187
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/225_151.mp4,563,142,223,223,593,201
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/788_710.mp4,218,98,186,186,287,125
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/724_725.mp4,913,246,462,462,974,297
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/648_654.mp4,796,80,107,107,822,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/944_032.mp4,201,139,186,186,253,202
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/484_415.mp4,225,82,129,129,282,140
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/676_776.mp4,469,98,186,186,562,160
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/333_377.mp4,135,66,90,90,196,88
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/184_205.mp4,397,125,129,129,426,140
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/956_958.mp4,259,104,108,107,325,128
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/948_965.mp4,707,194,463,463,760,297
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/275_887.mp4,241,99,321,321,319,142
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/228_289.mp4,468,82,129,129,485,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/858_861.mp4,370,76,90,90,403,113
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/362_354.mp4,513,139,223,223,593,167
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/539_499.mp4,117,93,223,223,167,118
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/108_052.mp4,546,348,463,463,718,418
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/175_159.mp4,195,67,129,129,305,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/885_802.mp4,259,92,108,107,294,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/192_134.mp4,538,142,223,223,572,167
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/748_355.mp4,295,49,555,554,356,49
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/165_137.mp4,253,92,129,129,270,128
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/085_124.mp4,163,80,107,107,175,96
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/951_947.mp4,778,116,186,186,855,167
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/800_840.mp4,741,110,129,129,798,153
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/545_553.mp4,262,139,186,186,324,184
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/019_018.mp4,236,96,155,155,296,139
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/221_206.mp4,748,116,108,107,782,156
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/117_217.mp4,461,162,385,386,526,241
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/978_975.mp4,510,118,223,223,593,180
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/418_507.mp4,348,143,462,463,418,290
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/187_234.mp4,513,167,223,223,593,263
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/493_538.mp4,187,56,108,107,282,80
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/011_805.mp4,265,192,268,267,563,285
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/575_603.mp4,399,33,462,462,461,76
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/477_487.mp4,419,206,321,321,527,231
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/722_458.mp4,356,139,186,186,528,202
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/518_131.mp4,483,139,129,129,511,163
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/884_968.mp4,366,180,186,186,425,219
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/750_743.mp4,735,134,321,321,835,242
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/088_060.mp4,247,139,129,129,282,175
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/614_616.mp4,760,116,108,107,796,140
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/298_279.mp4,235,76,108,107,344,106
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/023_923.mp4,247,80,108,107,275,106
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/408_424.mp4,282,92,108,107,295,106
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/725_724.mp4,451,194,462,463,451,246
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/176_190.mp4,553,143,463,463,718,204
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/329_327.mp4,282,116,108,107,295,126
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/589_565.mp4,253,82,129,129,282,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/891_876.mp4,538,118,223,223,613,201
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/213_083.mp4,419,63,321,321,587,171
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/109_107.mp4,259,104,108,107,282,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/634_660.mp4,489,139,223,223,593,180
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/871_814.mp4,241,63,321,321,290,112
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/026_012.mp4,210,80,129,129,259,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/321_288.mp4,270,104,108,107,295,126
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/302_323.mp4,356,98,155,155,382,125
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/253_183.mp4,526,99,321,321,735,171
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/759_755.mp4,597,219,155,155,640,254
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/970_973.mp4,270,92,108,107,295,146
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/050_059.mp4,167,110,129,129,167,110
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/570_624.mp4,414,142,223,223,513,180
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/710_788.mp4,339,110,155,154,382,139
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/549_531.mp4,545,98,155,155,655,153
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/374_407.mp4,741,139,129,129,812,182
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/000_003.mp4,247,92,129,129,282,140
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/976_954.mp4,225,96,90,90,245,121
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/296_293.mp4,150,98,154,155,182,125
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/048_029.mp4,201,81,155,155,239,110
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/100_077.mp4,225,82,129,129,270,140
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/849_771.mp4,145,92,108,107,165,106
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/166_167.mp4,235,80,108,107,275,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/593_577.mp4,776,206,321,321,919,320
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/279_298.mp4,223,68,108,107,306,106
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/979_875.mp4,538,118,223,223,572,180
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/308_388.mp4,799,98,186,186,872,167
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/859_843.mp4,236,98,155,155,282,139
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/975_978.mp4,489,167,223,223,572,201
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/205_184.mp4,526,98,155,155,554,125
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/626_562.mp4,304,77,186,186,390,116
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/929_962.mp4,390,163,107,108,404,176
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/988_966.mp4,294,116,108,107,342,156
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/657_644.mp4,268,82,129,129,330,140
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/445_494.mp4,468,52,267,268,538,118
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/357_432.mp4,159,98,186,186,225,168
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/183_253.mp4,498,112,268,268,617,171
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/154_386.mp4,418,99,385,385,491,170
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/971_564.mp4,825,134,321,321,1003,201
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/366_473.mp4,270,92,108,107,295,106
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/837_890.mp4,498,171,268,268,563,217
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/379_158.mp4,187,108,75,75,197,122
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/918_934.mp4,345,139,186,186,408,184
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/016_209.mp4,162,86,90,90,237,96
/data/DATASETS/FaceForensicsPP/manipulated_sequences/Deepfakes/c23/videos/886_877.mp4,210,81,154,155,268,110
